time,COINBASE:open,COINBASE:high,COINBASE:low,COINBASE:close,COINBASE:volume,BINANCE:open,BINANCE:high,BINANCE:low,BINANCE:close,BINANCE:volume,BITFINEX:open,BITFINEX:high,BITFINEX:low,BITFINEX:close,BITFINEX:volume,KRAKEN:open,KRAKEN:high,KRAKEN:low,KRAKEN:close,KRAKEN:volume,min_close,max_close,buy_exchange,sell_exchange,spread_close_absolute,spread_close_pct,is_opportunity,is_opportunity_flag,is_real_opportunity,num_exchanges_available,volume_buy_exchange,volume_sell_exchange,min_volume,volume_ratio,max_high,min_low,high_exchange,low_exchange,spread_highlow_absolute,spread_highlow_pct,opportunity_gap,hour,minute,day_of_week,is_weekend,overlap_hours,BINANCE_volatility,BITFINEX_volatility,COINBASE_volatility,KRAKEN_volatility,volatility_avg,volatility_max,volatility_min,price_position_buy_exchange,price_position_sell_exchange,BINANCE_price_change,BITFINEX_price_change,COINBASE_price_change,KRAKEN_price_change,price_change_buy_exchange,price_change_sell_exchange,spread_rolling_std_5,spread_rolling_max_5,spread_rolling_min_5,volume_buy_rolling_std_5,volume_sell_rolling_std_5,opportunities_in_last_5,real_opportunities_in_last_5,spread_range_5,spread_zscore_5,spread_rolling_std_15,spread_rolling_max_15,spread_rolling_min_15,volume_buy_rolling_std_15,volume_sell_rolling_std_15,opportunities_in_last_15,real_opportunities_in_last_15,spread_range_15,spread_zscore_15,spread_rolling_std_30,spread_rolling_max_30,spread_rolling_min_30,volume_buy_rolling_std_30,volume_sell_rolling_std_30,opportunities_in_last_30,real_opportunities_in_last_30,spread_range_30,spread_zscore_30,spread_ma_5,volume_ma_buy_5,volume_ma_sell_5,spread_ema_5,spread_ma_15,volume_ma_buy_15,volume_ma_sell_15,spread_ema_15,spread_ma_30,volume_ma_buy_30,volume_ma_sell_30,spread_ema_30,spread_bb_upper_5,spread_bb_lower_5,spread_bb_position_5,spread_bb_upper_15,spread_bb_lower_15,spread_bb_position_15,spread_bb_upper_30,spread_bb_lower_30,spread_bb_position_30,spread_rate_change,spread_rate_change_pct,spread_rate_acceleration,price_ratio_buy_sell,price_ratio_BINANCE_BITFINEX,price_ratio_BINANCE_COINBASE,price_ratio_BINANCE_KRAKEN,price_ratio_BITFINEX_COINBASE,price_ratio_BITFINEX_KRAKEN,price_ratio_COINBASE_KRAKEN,avg_price_ratio,max_price_ratio,min_price_ratio,price_ratio_std,spread_lag_1,volume_buy_lag_1,volume_sell_lag_1,min_volume_lag_1,is_opportunity_lag_1,is_real_opportunity_lag_1,price_change_buy_lag_1,price_change_sell_lag_1,volatility_avg_lag_1,spread_lag_5,volume_buy_lag_5,volume_sell_lag_5,min_volume_lag_5,is_opportunity_lag_5,is_real_opportunity_lag_5,price_change_buy_lag_5,price_change_sell_lag_5,volatility_avg_lag_5,spread_lag_10,volume_buy_lag_10,volume_sell_lag_10,min_volume_lag_10,is_opportunity_lag_10,is_real_opportunity_lag_10,price_change_buy_lag_10,price_change_sell_lag_10,volatility_avg_lag_10,spread_lag_30,volume_buy_lag_30,volume_sell_lag_30,min_volume_lag_30,is_opportunity_lag_30,is_real_opportunity_lag_30,price_change_buy_lag_30,price_change_sell_lag_30,volatility_avg_lag_30,buy_exchange_lag_1,sell_exchange_lag_1,spread_diff_from_lag_1,volume_diff_from_lag_1,spread_diff_from_lag_5,volume_diff_from_lag_5
2022-03-04 10:00:00,14.38,14.4,14.38,14.39,33.36,14.37,14.39,14.37,14.39,1952.63,14.409,14.409,14.409,14.409,0.39097914,,,,,,14.39,14.409,BINANCE,BITFINEX,0.019000000000000128,0.1320361362056993,0,0,0,3,1952.63,0.39097914,0.39097914,0.00020023206649493247,14.409,14.37,BITFINEX,BINANCE,0.03900000000000148,0.271398747390407,0.1393626111847077,10,0,4,0,0,0.1389854065323235,0.0,0.13898540653231115,,0.09265693768821155,0.1389854065323235,0.0,1.0,,0.13917884481559742,0.0,0.06954102920723078,,0.13917884481559742,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1320361362056993,,,,0.1320361362056993,,,,0.1320361362056993,,,,,,,,,,,,,1.001320361362057,1.001320361362057,1.0,,0.9986813796932472,,,1.0000005803517682,1.001320361362057,0.9986813796932472,0.001319490930125917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-04 10:01:00,14.39,14.39,14.37,14.37,274.05,14.39,14.39,14.37,14.39,1487.98,14.401,14.401,14.386,14.396,0.88403894,,,,,,14.37,14.396,COINBASE,BITFINEX,0.026000000000001577,0.18093249826027544,0,0,0,3,274.05,0.88403894,0.88403894,0.0032258308337894544,14.401,14.37,BITFINEX,BINANCE,0.031000000000000583,0.21572720946416551,0.03479471120389008,10,1,4,0,0,0.1389854065323235,0.10419560989164052,0.13917884481559742,,0.12745328707985382,0.13917884481559742,0.10419560989164052,0.0,0.6666666666667456,0.0,-0.034719811124220575,-0.1389854065323235,,-0.1389854065323235,-0.034719811124220575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1483349235572247,,,,0.1381481814625213,,,,0.13519074020922034,,,,,,,,,,0.04889636205457615,,,1.0018093249826028,1.000416956219597,0.9986101459346768,,0.9981939427618782,,,0.9990736816387175,1.000416956219597,0.9981939427618782,0.0011817767217160832,0.1320361362056993,1952.63,0.39097914,0.39097914,0.0,0.0,0.13917884481559742,0.0,0.09265693768821155,,,,,,,,,,,,,,,,,,,,,,,,,,,,BINANCE,BITFINEX,0.04889636205457615,0.49305980000000005,,
2022-03-04 10:02:00,14.38,14.4,14.38,14.4,613.31,14.39,14.4,14.36,14.4,1893.66,14.388,14.393,14.388,14.393,0.5538616199999999,,,,,,14.393,14.4,BITFINEX,BINANCE,0.006999999999999673,0.04863475300493068,0,0,0,3,0.5538616199999999,1893.66,0.5538616199999999,3419.012857399291,14.4,14.36,BINANCE,BINANCE,0.040000000000000924,0.27855153203343264,0.22991677902850197,10,2,4,0,0,0.27777777777778423,0.03473910928924325,0.13888888888888593,,0.15046859198530446,0.27777777777778423,0.03473910928924325,1.0,1.0,0.06949270326615557,0.0347511815401778,0.13908205841446156,,0.0347511815401778,0.06949270326615557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1151015333731267,,,,0.12695900290532247,,,,0.12960648297023392,,,,,,,,,,-0.13229774525534477,,-0.18119410730992092,1.0004863475300494,0.9995138888888889,1.0,,1.0004863475300494,,,1.0000000788063128,1.0004863475300494,0.9995138888888889,0.0004862293253699759,0.18093249826027544,274.05,0.88403894,0.88403894,0.0,0.0,-0.1389854065323235,-0.034719811124220575,0.12745328707985382,,,,,,,,,,,,,,,,,,,,,,,,,,,,COINBASE,BITFINEX,-0.13229774525534477,-0.3301773200000001,,
2022-03-04 10:03:00,14.41,14.41,14.41,14.41,45.5,14.4,14.42,14.39,14.42,630.76,14.403,14.42,14.403,14.42,0.60214634,,,,,,14.41,14.42,COINBASE,BINANCE,0.009999999999999787,0.06939625260235799,0,0,0,3,45.5,630.76,45.5,13.862857142857143,14.42,14.39,BINANCE,BINANCE,0.02999999999999936,0.20847810979846673,0.13908185719610874,10,3,4,0,0,0.20804438280165993,0.11789181692093938,0.0,,0.1086453999075331,0.20804438280165993,0.0,,1.0,0.13888888888888593,0.11803096577101618,0.0,,0.0,0.13888888888888593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09986643978287048,,,,0.1197636591174519,,,,0.12572195197875807,,,,,,,,,,0.02076149959742731,,0.1530592448527721,1.0006939625260236,1.0,0.9993065187239945,,0.9993065187239945,,,0.9995376791493297,1.0,0.9993065187239945,0.00040038160137976803,0.04863475300493068,0.5538616199999999,1893.66,0.5538616199999999,0.0,0.0,0.0347511815401778,0.06949270326615557,0.15046859198530446,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITFINEX,BINANCE,0.02076149959742731,44.94613838,,
2022-03-04 10:04:00,14.41,14.42,14.4,14.41,467.17,14.42,14.42,14.41,14.42,1673.76,,,,,,,,,,,14.41,14.42,COINBASE,BINANCE,0.009999999999999787,0.06939625260235799,0,0,0,2,467.17,1673.76,467.17,3.5827643042147397,14.42,14.4,BINANCE,COINBASE,0.019999999999999574,0.13888888888888593,0.06949263628652794,10,4,4,0,0,0.06934812760055331,,0.13879250520471598,,0.10407031640263464,0.13879250520471598,0.06934812760055331,0.5,1.0,0.0,,0.0,,0.0,0.0,0.05497253691585309,0.18093249826027544,0.04863475300493068,807.2748991017027,902.5235946242731,0.0,0.0,0.13229774525534477,,,,,,,,,,,,,,,,,,,,0.10007917853512427,547.980772324,839.8910036159999,0.08970971072269966,,,,0.11346773330306517,,,,0.12208803588995808,0.21002425236683045,-0.009865895296581911,,,,,,,,0.0,,-0.02076149959742731,1.0006939625260236,,0.9993065187239945,,,,,0.9993065187239945,0.9993065187239945,0.9993065187239945,,0.06939625260235799,45.5,630.76,45.5,0.0,0.0,0.0,0.13888888888888593,0.1086453999075331,,,,,,,,,,,,,,,,,,,,,,,,,,,,COINBASE,BINANCE,0.0,421.67,,
2022-03-04 10:05:00,14.41,14.43,14.41,14.43,283.94,14.42,14.42,14.4,14.42,553.25,,,,,,,,,,,14.42,14.43,BINANCE,COINBASE,0.009999999999999787,0.06934812760055331,0,0,0,2,553.25,283.94,283.94,0.5132218707636692,14.43,14.4,COINBASE,BINANCE,0.02999999999999936,0.2083333333333289,0.1389852057327756,10,5,4,0,0,0.13869625520110662,,0.13860013860013565,,0.13864819690062113,0.13869625520110662,0.13860013860013565,1.0,1.0,0.0,,0.13879250520471598,,0.0,0.13879250520471598,0.05297431529351706,0.18093249826027544,0.04863475300493068,246.02158744111014,843.5692878024864,0.0,0.0,0.13229774525534477,,,,,,,,,,,,,,,,,,,,0.08754157681409507,268.104772324,896.600807788,0.08292251634865089,,,,0.10795278259025119,,,,0.11868546116160938,0.19349020740112918,-0.018407053772939053,,,,,,,,-4.812500180467749e-05,,-4.812500180467749e-05,1.0006934812760055,,1.0006934812760055,,,,,1.0006934812760055,1.0006934812760055,1.0006934812760055,,0.06939625260235799,467.17,1673.76,467.17,0.0,0.0,0.0,0.0,0.10407031640263464,0.1320361362056993,1952.63,0.39097914,0.39097914,0.0,0.0,0.13917884481559742,0.0,0.09265693768821155,,,,,,,,,,,,,,,,,,,COINBASE,BINANCE,-4.812500180467749e-05,-183.23000000000002,-0.06268800860514598,283.54902086
2022-03-04 10:06:00,14.43,14.43,14.43,14.43,0.1,14.42,14.43,14.41,14.43,448.7,,,,,,,,,,,14.43,14.43,BINANCE,BINANCE,0.0,0.0,0,0,0,2,448.7,448.7,448.7,1.0,14.43,14.41,BINANCE,BINANCE,0.019999999999999574,0.13879250520471598,0.13879250520471598,10,6,4,0,0,0.13860013860013565,,0.0,,0.06930006930006782,0.13860013860013565,0.0,1.0,1.0,0.06934812760055331,,0.0,,0.06934812760055331,0.06934812760055331,0.030080982366182757,0.06939625260235799,0.0,259.1260561847274,742.4007256731367,0.0,0.0,0.06939625260235799,,,,,,,,,,,,,,,,,,,,0.05135507716204,303.034772324,986.164,0.05528167756576727,,,,0.09445868476646979,,,,0.11102833463505395,0.1115170418944055,-0.008806887570325515,,,,,,,,-0.06934812760055331,,-0.06930000259874863,1.0,,1.0,,,,,1.0,1.0,1.0,,0.06934812760055331,553.25,283.94,283.94,0.0,0.0,0.0,0.13879250520471598,0.13864819690062113,0.18093249826027544,274.05,0.88403894,0.88403894,0.0,0.0,-0.1389854065323235,-0.034719811124220575,0.12745328707985382,,,,,,,,,,,,,,,,,,,BINANCE,COINBASE,-0.06934812760055331,164.76,-0.18093249826027544,447.81596106
2022-03-04 10:07:00,14.43,14.43,14.43,14.43,28.88,14.42,14.44,14.42,14.42,2154.36,,,,,,,,,,,14.42,14.43,BINANCE,COINBASE,0.009999999999999787,0.06934812760055331,0,0,0,2,2154.36,28.88,28.88,0.013405373289515214,14.44,14.42,BINANCE,BINANCE,0.019999999999999574,0.13869625520110662,0.06934812760055331,10,7,4,0,0,0.13869625520110662,,0.0,,0.06934812760055331,0.13869625520110662,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.031024195894470037,0.06939625260235799,0.0,818.0341485720509,632.8503233150791,0.0,0.0,0.06939625260235799,,,,,,,,,,,,,,,,,,,,0.05549775208116452,733.796,613.208,0.05997049424402928,,,,0.09131986512073023,,,,0.10833928901992487,0.11754614387010459,-0.006550639707775557,,,,,,,,0.06934812760055331,,0.13869625520110662,1.0006934812760055,,1.0006934812760055,,,,,1.0006934812760055,1.0006934812760055,1.0006934812760055,,0.0,448.7,448.7,448.7,0.0,0.0,0.06934812760055331,0.06934812760055331,0.06930006930006782,0.04863475300493068,0.5538616199999999,1893.66,0.5538616199999999,0.0,0.0,0.0347511815401778,0.06949270326615557,0.15046859198530446,,,,,,,,,,,,,,,,,,,BINANCE,BINANCE,0.06934812760055331,-419.82,0.020713374595622634,28.32613838
2022-03-04 10:08:00,14.42,14.43,14.41,14.41,36.73,14.42,14.43,14.42,14.42,1319.25,,,,,,,,,,,14.41,14.42,COINBASE,BINANCE,0.009999999999999787,0.06939625260235799,0,0,0,2,36.73,1319.25,36.73,35.917506125782744,14.43,14.41,BINANCE,COINBASE,0.019999999999999574,0.13879250520471598,0.06939625260235799,10,8,4,0,0,0.06934812760055331,,0.13879250520471598,,0.10407031640263464,0.13879250520471598,0.06934812760055331,0.0,0.0,0.0,,-0.06934812760055331,,-0.06934812760055331,0.0,0.031024195894470037,0.06939625260235799,0.0,819.886229162315,708.0574948265148,0.0,0.0,0.06939625260235799,,,,,,,,,,,,,,,,,,,,0.05549775208116452,732.042,750.906,0.06311241369680552,,,,0.08857941355593371,,,,0.1058268350575012,0.11754614387010459,-0.006550639707775557,,,,,,,,4.812500180467749e-05,,-0.06930000259874863,1.0006939625260236,,0.9993065187239945,,,,,0.9993065187239945,0.9993065187239945,0.9993065187239945,,0.06934812760055331,2154.36,28.88,28.88,0.0,0.0,0.0,0.0,0.06934812760055331,0.06939625260235799,45.5,630.76,45.5,0.0,0.0,0.0,0.13888888888888593,0.1086453999075331,,,,,,,,,,,,,,,,,,,BINANCE,COINBASE,4.812500180467749e-05,7.849999999999998,0.0,-8.770000000000003
2022-03-04 10:09:00,,,,,,14.42,14.42,14.41,14.42,731.81,,,,,,14.4181,14.4181,14.4181,14.4181,4.1739052,14.4181,14.42,KRAKEN,BINANCE,0.0018999999999991246,0.013177880580652961,0,0,0,2,4.1739052,731.81,4.1739052,175.3298086405987,14.42,14.41,BINANCE,BINANCE,0.009999999999999787,0.06939625260235799,0.05621837202170503,10,9,4,0,0,0.06934812760055331,,,0.0,0.034674063800276655,0.06934812760055331,0.0,,1.0,0.0,,,0.0,0.0,0.0,0.03469764062627975,0.06939625260235799,0.0,881.1378191525677,494.1236827252871,0.0,0.0,0.06939625260235799,,,,,,,,,,,,,,,,,,,,0.04425407767682352,639.44278104,562.516,0.04646756932475467,,,,0.07915422193402362,,,,0.09984948315576907,0.11364935892938302,-0.025141203575735988,,,,,,,,-0.05621837202170503,,-0.05626649702350971,1.0001317788058066,,,0.999868238557559,,,,0.999868238557559,0.999868238557559,0.999868238557559,,0.06939625260235799,36.73,1319.25,36.73,0.0,0.0,-0.06934812760055331,0.0,0.10407031640263464,0.06939625260235799,467.17,1673.76,467.17,0.0,0.0,0.0,0.0,0.10407031640263464,,,,,,,,,,,,,,,,,,,COINBASE,BINANCE,-0.05621837202170503,-32.5560948,-0.05621837202170503,-462.99609480000004
